url,rank,company,revenues,revenue_pct_change,profits,profits_pct_change,assets,market_val,rank_change_1000,employees,rank_change_500,sector,industry,hq,website,years_on_fortune500,costs,revenue_pct,cost_pct
https://fortune.com/fortune500/2019/hain-celestial-group/,772,Hain Celestial Group,2967.2,4.0,9.7,-85.6,2946.7,2407.2,12,7685,0,"Food, Beverages & Tobacco",Food Consumer Products,"Lake Success, N.Y.",http://www.hain.com,0,2957.5,0.5008186068492919,0.4991813931507081
https://fortune.com/fortune500/2019/tetra-tech/,773,Tetra Tech,2964.1,7.7,136.9,16.1,1959.4,3290.1,7,17000,0,Engineering & Construction,"Engineering, Construction","Pasadena, Calif.",http://www.tetratech.com,0,2827.2,0.5118194533179079,0.48818054668209215
https://fortune.com/fortune500/2019/primoris-services/,774,Primoris Services,2939.5,23.5,77.5,7.1,1594.1,1048.8,79,10600,0,Engineering & Construction,"Engineering, Construction","Dallas, Texas",http://www.primoriscorp.com,0,2862.0,0.5066793070757563,0.49332069292424374
https://fortune.com/fortune500/2019/mettler-toledo-international/,775,Mettler-Toledo International,2935.6,7.7,512.6,36.3,2618.8,17957.9,13,15100,0,Technology,"Scientific,Photographic and Control Equipment","Columbus, Ohio",http://www.mt.com,0,2423.0,0.5478296569999627,0.4521703430000373
https://fortune.com/fortune500/2019/red-hat/,776,Red Hat,2920.5,21.1,258.8,2.0,5466.5,32294.1,74,11870,0,Technology,Computer Software,"Raleigh, N.C.",http://www.redhat.com,0,2661.7,0.5231808247644298,0.4768191752355702
https://fortune.com/fortune500/2019/varian-medical-systems/,777,Varian Medical Systems,2919.1,2.0,149.9,-39.9,3252.7,12865.0,22,7174,0,Health Care,Medical Products and Equipment,"Palo Alto, Calif.",http://www.varian.com,0,2769.2,0.5131761686268306,0.48682383137316954
https://fortune.com/fortune500/2019/gannett/,778,Gannett,2916.8,-7.3,15.0,118.4,2478.4,1206.5,62,16980,0,Media,"Publishing, Printing","McLean, Va.",http://www.gannett.com,0,2901.8,0.5012889698552917,0.49871103014470836
https://fortune.com/fortune500/2019/new-jersey-resources/,779,New Jersey Resources,2915.1,28.5,233.4,76.8,4143.7,4420.0,107,1068,0,Energy,Energy,"Wall, N.J.",http://www.njresources.com,0,2681.7,0.5208512006861064,0.4791487993138937
https://fortune.com/fortune500/2019/genesis-energy/,780,Genesis Energy,2912.8,43.6,-6.1,-107.4,6479.1,2856.1,170,2100,0,Energy,Pipelines,"Houston, Texas",http://www.genesisenergy.com,0,2918.9,0.49947699641613935,0.5005230035838606
https://fortune.com/fortune500/2019/genesco/,781,Genesco,2911.7,0.2,-51.9,,1181.1,919.8,34,13388,0,Retailing,Specialty Retailers: Apparel,"Nashville, Tenn.",http://www.genesco.com,0,2963.6,0.49558320426191005,0.5044167957380901
https://fortune.com/fortune500/2019/teledyne-technologies/,782,Teledyne Technologies,2901.8,11.4,333.8,46.9,3809.3,8585.0,25,10850,0,Aerospace & Defense,Aerospace and Defense,"Thousand Oaks, Calif.",http://www.teledyne.com,0,2568.0,0.5305129986471169,0.46948700135288307
https://fortune.com/fortune500/2019/southwest-gas-holdings/,783,Southwest Gas Holdings,2880.0,13.0,182.3,-6.0,7357.7,4368.7,38,8632,0,Energy,Utilities: Gas and Electric,"Las Vegas, Nev.",http://www.swgasholdings.com,0,2697.7,0.516341861340696,0.483658138659304
https://fortune.com/fortune500/2019/plexus/,784,Plexus,2873.5,13.7,13.0,-88.4,1932.6,1884.2,41,18000,0,Technology,Semiconductors and Other Electronic Components,"Neenah, Wis.",http://www.plexus.com,0,2860.5,0.5011335891175445,0.49886641088245554
https://fortune.com/fortune500/2019/pra-health-sciences/,785,PRA Health Sciences,2871.9,27.1,153.9,77.1,3186.5,7227.5,108,16400,0,Technology,"Scientific,Photographic and Control Equipment","Raleigh, N.C.",http://www.prahs.com,0,2718.0,0.5137658992110772,0.48623410078892293
https://fortune.com/fortune500/2019/bluelinx-holdings/,786,BlueLinx Holdings,2862.9,57.7,-48.1,-176.3,959.9,248.9,0,2400,0,Wholesalers,Wholesalers: Diversified,"Marietta, Ga.",http://www.bluelinxco.com,0,2911.0,0.4958347044458685,0.5041652955541316
https://fortune.com/fortune500/2019/hawaiian-electric-industries/,787,Hawaiian Electric Industries,2860.8,11.9,201.8,22.1,13104.1,4441.4,32,3898,0,Energy,Utilities: Gas and Electric,"Honolulu, Hawaii",http://www.hei.com,0,2659.0,0.5182796478133266,0.4817203521866734
https://fortune.com/fortune500/2019/presidio/,788,Presidio,2858.0,1.4,134.2,2950.0,2694.3,1222.3,24,2900,0,Technology,Information Technology Services,"New York, N.Y.",http://www.presidio.com,0,2723.8,0.5120212117954781,0.48797878820452184
https://fortune.com/fortune500/2019/avaya-holdings/,789,Avaya Holdings,2851.0,-12.9,0.0,,7679.0,1863.0,85,8100,0,Technology,Information Technology Services,"Santa Clara, Calif.",http://www.avaya.com,0,2851.0,0.5,0.5
https://fortune.com/fortune500/2019/hill-rom-holdings/,790,Hill-Rom Holdings,2848.0,3.8,252.4,88.9,4360.0,7057.0,7,10000,0,Health Care,Medical Products and Equipment,"Chicago, Ill.",http://www.hill-rom.com,0,2595.6,0.5231831875964434,0.47681681240355644
https://fortune.com/fortune500/2019/ttm-technologies/,791,TTM Technologies,2847.3,7.1,173.6,39.7,3457.5,1233.3,7,27000,0,Technology,Semiconductors and Other Electronic Components,"Costa Mesa, Calif.",http://www.ttm.com,0,2673.7000000000003,0.5157217895308821,0.48427821046911795
https://fortune.com/fortune500/2019/hawaiian-holdings/,792,Hawaiian Holdings,2837.4,5.3,233.2,-35.9,3196.6,1271.1,2,7244,0,Transportation,Airlines,"Honolulu, Hawaii",http://www.hawaiianairlines.com,0,2604.2000000000003,0.5214275213172596,0.4785724786827404
https://fortune.com/fortune500/2019/caleres/,793,Caleres,2834.8,1.8,-5.4,-106.2,1838.6,1058.6,15,12000,0,Retailing,Specialty Retailers: Apparel,"St. Louis, Mo.",http://www.caleres.com,0,2840.2000000000003,0.4995242290748899,0.5004757709251102
https://fortune.com/fortune500/2019/louisiana-pacific/,794,Louisiana-Pacific,2828.0,3.4,394.6,1.2,2514.1,3009.4,7,4900,0,Materials,"Building Materials, Glass","Nashville, Tenn.",http://www.lpcorp.com,0,2433.4,0.537499524841297,0.4625004751587031
https://fortune.com/fortune500/2019/magellan-midstream-partners/,795,Magellan Midstream Partners,2826.6,12.7,1333.9,53.4,7747.5,13848.1,32,1868,0,Energy,Pipelines,"Tulsa, Okla.",http://www.magellanlp.com,0,1492.6999999999998,0.6544115944713265,0.34558840552867365
https://fortune.com/fortune500/2019/unisys/,796,Unisys,2825.0,3.0,75.5,,2457.6,604.1,12,21700,0,Technology,Information Technology Services,"Blue Bell, Pa.",http://www.unisys.com,0,2749.5,0.506771907794421,0.49322809220557895
https://fortune.com/fortune500/2019/workday/,797,Workday,2822.2,31.7,-418.3,,5520.7,42812.7,128,10500,0,Technology,Computer Software,"Pleasanton, Calif.",http://www.workday.com,0,3240.5,0.46550216900061026,0.5344978309993897
https://fortune.com/fortune500/2019/cooper-tire-rubber/,798,Cooper Tire & Rubber,2808.1,-1.6,76.6,-19.7,2634.2,1497.9,39,9027,0,Motor Vehicles & Parts,Motor Vehicles and Parts,"Findlay, Ohio",http://www.coopertire.com,0,2731.5,0.5069138565961441,0.4930861434038558
https://fortune.com/fortune500/2019/prologis/,799,Prologis,2804.4,7.1,1649.4,-0.2,38417.7,45378.9,6,1617,0,Financials,Real estate,"San Francisco, Calif.",http://www.prologis.com,0,1155.0,0.7082891347173814,0.2917108652826186
https://fortune.com/fortune500/2019/columbia-sportswear/,800,Columbia Sportswear,2802.3,13.6,268.3,155.2,2368.7,7105.5,36,6511,0,Apparel,Apparel,"Portland, Ore.",http://www.columbia.com,0,2534.0,0.5251391413526226,0.47486085864737737
https://fortune.com/fortune500/2019/univision-communications/,801,Univision Communications,2792.3,-7.4,4.8,-99.3,9172.1,0.0,72,4500,0,Media,Entertainment,"New York, N.Y.",http://corporate.univision.com,0,2787.5,0.5004301229434747,0.4995698770565253
https://fortune.com/fortune500/2019/perkinelmer/,802,PerkinElmer,2778.0,20.7,237.9,-18.7,5975.5,10677.0,73,12500,0,Technology,"Scientific,Photographic and Control Equipment","Waltham, Mass.",http://www.perkinelmer.com,0,2540.1,0.5223670107745247,0.4776329892254752
https://fortune.com/fortune500/2019/cboe-global-markets/,803,Cboe Global Markets,2768.8,24.2,426.5,6.2,5321.0,10650.7,97,842,0,Financials,Securities,"Chicago, Ill.",http://www.cboe.com,0,2342.3,0.5417229167889496,0.4582770832110505
https://fortune.com/fortune500/2019/nexstar-media-group/,804,Nexstar Media Group,2766.7,13.8,389.5,-18.0,7062.0,4957.5,44,8604,0,Media,Entertainment,"Irving, Texas",http://www.nexstar.tv,0,2377.2,0.5378603783121756,0.4621396216878244
https://fortune.com/fortune500/2019/aptargroup/,805,AptarGroup,2764.8,12.0,194.7,-11.5,3377.7,6704.0,29,14100,0,Materials,"Packaging, Containers","Crystal Lake, Ill.",http://www.aptar.com,0,2570.1000000000004,0.5182477647191137,0.48175223528088623
https://fortune.com/fortune500/2019/valmont-industries/,806,Valmont Industries,2757.1,0.4,94.4,-18.8,2530.3,2855.9,24,10328,0,Materials,Metals,"Omaha, Neb.",http://www.valmont.com,0,2662.7,0.5087088084431161,0.49129119155688405
https://fortune.com/fortune500/2019/public-storage/,807,Public Storage,2754.3,3.2,1711.0,18.6,10928.3,37974.6,10,5600,0,Financials,Real estate,"Glendale, Calif.",http://www.publicstorage.com,0,1043.3000000000002,0.7252738571729513,0.27472614282704866
https://fortune.com/fortune500/2019/itt/,808,ITT,2745.1,6.2,333.7,194.0,3846.8,5069.2,6,10000,0,Industrials,Industrial Machinery,"White Plains, N.Y.",http://www.itt.com,0,2411.4,0.5323572190439251,0.46764278095607487
https://fortune.com/fortune500/2019/park-hotels-resorts/,809,Park Hotels & Resorts,2737.0,-1.9,472.0,-82.0,9363.0,6263.8,36,517,0,Financials,Real estate,"McLean, Va.",http://www.pkhotelsandresorts.com,0,2265.0,0.5471811275489804,0.4528188724510196
https://fortune.com/fortune500/2019/donaldson/,810,Donaldson,2734.2,15.3,180.3,-22.6,1976.6,6390.4,45,14000,0,Industrials,Industrial Machinery,"Minneapolis, Minn.",http://www.donaldson.com,0,2553.8999999999996,0.5170477108980541,0.4829522891019459
https://fortune.com/fortune500/2019/tempur-sealy-international/,811,Tempur Sealy International,2734.0,-0.7,100.5,-33.6,2715.4,3155.4,32,6200,0,Household Products,"Home Equipment, Furnishings","Lexington, Ky.",http://www.tempursealy.com,0,2633.5,0.5093619003260363,0.49063809967396366
https://fortune.com/fortune500/2019/middleby/,812,Middleby,2722.9,16.6,317.2,6.4,4549.8,7243.1,53,9346,0,Industrials,Industrial Machinery,"Elgin, Ill.",http://www.middleby.com,0,2405.7000000000003,0.530924618804352,0.46907538119564796
https://fortune.com/fortune500/2019/boston-properties/,813,Boston Properties,2717.1,4.4,582.8,26.0,20256.5,20685.7,4,760,0,Financials,Real estate,"Boston, Mass.",http://www.bostonproperties.com,0,2134.3,0.560065135837078,0.4399348641629221
https://fortune.com/fortune500/2019/svb-financial-group/,814,SVB Financial Group,2714.9,34.2,973.8,98.5,56928.0,11705.9,137,2900,0,Financials,Commercial Banks,"Santa Clara, Calif.",http://www.svb.com,0,1741.1000000000001,0.6092684021543986,0.39073159784560146
https://fortune.com/fortune500/2019/akamai-technologies/,815,Akamai Technologies,2714.5,8.4,298.4,36.7,5461.8,11704.0,14,7519,0,Technology,Internet Services and Retailing,"Cambridge, Mass.",http://www.akamai.com,0,2416.1,0.5290804194441195,0.47091958055588035
https://fortune.com/fortune500/2019/kansas-city-southern/,816,Kansas City Southern,2714.0,5.1,627.4,-34.8,9469.8,11666.1,1,7200,0,Transportation,Railroads,"Kansas City, Mo.",http://www.kcsouthern.com,0,2086.6,0.5653459984168645,0.4346540015831354
https://fortune.com/fortune500/2019/allison-transmission-holdings/,817,Allison Transmission Holdings,2713.0,19.9,639.0,26.8,4237.0,5626.5,73,2900,0,Motor Vehicles & Parts,Motor Vehicles and Parts,"Indianapolis, Ind.",http://www.allisontransmission.com,0,2074.0,0.566743263003969,0.4332567369960309
https://fortune.com/fortune500/2019/moog/,818,Moog,2709.5,8.5,96.5,-31.7,2964.0,3027.2,12,11787,0,Aerospace & Defense,Aerospace and Defense,"Elma, N.Y.",http://www.moog.com,0,2613.0,0.5090652888680132,0.49093471113198683
https://fortune.com/fortune500/2019/mpm-holdings/,819,MPM Holdings,2705.0,16.0,69.0,,2830.0,1448.4,47,5200,0,Chemicals,Chemicals,"Waterford, N.Y.",http://www.momentive.com,0,2636.0,0.5064594645197529,0.4935405354802471
https://fortune.com/fortune500/2019/pc-connection/,820,PC Connection,2699.5,-7.3,64.6,17.7,805.4,967.9,74,2513,0,Retailing,Wholesalers: Electronics and Office Equipment,"Merrimack, N.H.",http://www.connection.com,0,2634.9,0.5060550389922016,0.4939449610077985
https://fortune.com/fortune500/2019/graham-holdings/,821,Graham Holdings,2696.0,4.0,271.2,-10.2,4764.0,3631.1,10,14347,0,Business Services,Education,"Arlington, Va.",http://www.ghco.com,0,2424.8,0.5264802374628964,0.4735197625371036
https://fortune.com/fortune500/2019/gardner-denver/,822,Gardner Denver,2689.8,13.2,269.4,1364.1,4487.1,5573.4,32,6700,0,Industrials,Industrial Machinery,"Milwaukee, Wis.",http://www.gardnerdenver.com,0,2420.4,0.526359046612657,0.4736409533873429
https://fortune.com/fortune500/2019/amica-mutual-insurance/,823,Amica Mutual Insurance,2689.1,3.8,147.1,53.1,6428.5,0.0,11,3781,0,Financials,Insurance: Property and Casualty (Mutual),"Lincoln, R.I.",http://www.amica.com,0,2542.0,0.5140601403146565,0.48593985968534337
https://fortune.com/fortune500/2019/verso/,824,Verso,2682.0,9.0,171.0,,1699.0,738.6,14,4400,0,Materials,Forest and Paper Products,"Miamisburg, Ohio",http://www.versoco.com,0,2511.0,0.5164644714038128,0.48353552859618715
https://fortune.com/fortune500/2019/nu-skin-enterprises/,825,Nu Skin Enterprises,2679.0,17.5,121.9,-5.8,1694.4,2649.6,57,44900,0,Household Products,Household and Personal Products,"Provo, Utah",http://www.nuskinenterprises.com,0,2557.1,0.5116403430033803,0.4883596569966196
https://fortune.com/fortune500/2019/atlas-air-worldwide-holdings/,826,Atlas Air Worldwide Holdings,2677.7,24.2,270.6,21.1,5534.8,1301.9,93,3275,0,Transportation,Transportation and Logistics,"Purchase, N.Y.",http://www.atlasair.com,0,2407.1,0.5266087161736942,0.4733912838263059
https://fortune.com/fortune500/2019/popular/,827,Popular,2674.3,24.7,618.2,474.1,47604.6,5036.7,97,8474,0,Financials,Commercial Banks,"Hato Rey, Puerto Rico",http://www.popular.com,0,2056.1000000000004,0.5653433113478775,0.4346566886521225
https://fortune.com/fortune500/2019/colony-capital/,828,Colony Capital,2666.5,-6.2,-519.6,,22215.2,2583.1,66,400,0,Financials,Real estate,"Los Angeles, Calif.",http://www.clny.com,0,3186.1,0.45560947271298224,0.5443905272870176
https://fortune.com/fortune500/2019/scotts-miracle-gro/,829,Scotts Miracle-Gro,2663.4,-9.3,63.7,-70.8,3054.5,4349.5,88,5150,0,Chemicals,Chemicals,"Marysville, Ohio",http://www.scotts.com,0,2599.7000000000003,0.5060515665672323,0.4939484334327678
https://fortune.com/fortune500/2019/rent-a-center/,830,Rent-A-Center,2660.5,-1.6,8.5,27.6,1396.9,1126.5,37,14000,0,Retailing,Specialty Retailers: Other,"Plano, Texas",http://www.rentacenter.com,0,2652.0,0.5008,0.4992
https://fortune.com/fortune500/2019/godaddy/,831,GoDaddy,2660.1,19.2,77.1,-43.5,6083.4,13144.1,67,6821,0,Technology,Internet Services and Retailing,"Scottsdale, Ariz.",http://www.godaddy.com,0,2583.0,0.5073525204554556,0.49264747954454424
https://fortune.com/fortune500/2019/newfield-exploration/,832,Newfield Exploration,2643.0,49.6,817.0,91.3,5818.0,0.0,0,1010,0,Energy,"Mining, Crude-Oil Production","The Woodlands, Texas",http://www.encana.com,0,1826.0,0.5914074737077646,0.4085925262922354
https://fortune.com/fortune500/2019/groupon/,833,Groupon,2636.7,-7.8,-11.1,-178.9,1642.1,2024.6,77,6576,0,Technology,Internet Services and Retailing,"Chicago, Ill.",http://www.groupon.com,0,2647.7999999999997,0.4989497587283565,0.5010502412716434
https://fortune.com/fortune500/2019/boyd-gaming/,834,Boyd Gaming,2626.7,10.2,115.0,-39.2,5756.3,3036.4,18,23477,0,"Hotels, Restaurants & Leisure","Hotels, Casinos, Resorts","Las Vegas, Nev.",http://www.boydgaming.com,0,2511.7,0.5111902537754943,0.4888097462245057
https://fortune.com/fortune500/2019/toro/,835,Toro,2618.7,4.5,271.9,1.6,1571.0,7304.6,7,6715,0,Industrials,Construction and Farm Machinery,"Bloomington, Minn.",http://www.thetorocompany.com,0,2346.7999999999997,0.5273789145101198,0.47262108548988013
https://fortune.com/fortune500/2019/guess/,836,Guess,2609.7,10.4,14.1,,1649.2,1601.8,23,15700,0,Retailing,Specialty Retailers: Apparel,"Los Angeles, Calif.",http://www.guess.com,0,2595.6,0.5013543887960349,0.4986456112039652
https://fortune.com/fortune500/2019/servicenow/,837,ServiceNow,2608.8,35.0,-26.7,,3879.1,44491.4,137,8154,0,Technology,Computer Software,"Santa Clara, Calif.",http://www.servicenow.com,0,2635.5,0.4974543790401007,0.5025456209598993
https://fortune.com/fortune500/2019/zayo-group-holdings/,838,Zayo Group Holdings,2604.0,18.4,101.9,18.9,9216.8,6675.2,70,3774,0,Telecommunications,Telecommunications,"Boulder, Colo.",http://www.zayo.com,0,2502.1,0.5099782612953134,0.4900217387046865
https://fortune.com/fortune500/2019/selective-insurance-group/,839,Selective Insurance Group,2586.1,4.7,178.9,6.0,7952.7,3747.6,6,2290,0,Financials,Insurance: Property and Casualty (Stock),"Branchville, N.J.",http://www.selective.com,0,2407.2,0.517914004766387,0.48208599523361306
https://fortune.com/fortune500/2019/belden/,840,Belden,2585.4,8.2,160.9,72.6,3779.3,2115.7,11,9000,0,Industrials,"Electronics, Electrical Equip.","St. Louis, Mo.",http://www.belden.com,0,2424.5,0.516058204754586,0.48394179524541414
https://fortune.com/fortune500/2019/enersys/,841,EnerSys,2581.9,9.1,119.6,-25.4,2486.9,2805.1,17,9600,0,Industrials,"Electronics, Electrical Equip.","Reading, Pa.",http://www.enersys.com,0,2462.3,0.5118552000317196,0.48814479996828036
https://fortune.com/fortune500/2019/equity-residential/,842,Equity Residential,2578.4,4.3,657.5,9.0,20394.2,27863.4,10,2700,0,Financials,Real estate,"Chicago, Ill.",http://www.equityapartments.com,0,1920.9,0.5730669215211255,0.4269330784788745
https://fortune.com/fortune500/2019/murphy-oil/,843,Murphy Oil,2570.6,15.5,411.1,,11052.6,5087.1,59,1108,0,Energy,"Mining, Crude-Oil Production","El Dorado, Ark.",http://www.murphyoilcorp.com,0,2159.5,0.5434557408934272,0.45654425910657276
https://fortune.com/fortune500/2019/autodesk/,844,Autodesk,2569.8,25.0,-80.8,,4729.2,34208.0,101,9600,0,Technology,Computer Software,"San Rafael, Calif.",http://www.autodesk.com,0,2650.6000000000004,0.4922611294153705,0.5077388705846295
https://fortune.com/fortune500/2019/benchmark-electronics/,845,Benchmark Electronics,2566.5,4.0,22.8,,1899.8,1067.2,10,10500,0,Technology,Semiconductors and Other Electronic Components,"Tempe, Ariz.",http://www.bench.com,0,2543.7,0.5022308324527416,0.4977691675472584
https://fortune.com/fortune500/2019/revlon/,846,Revlon,2564.5,-4.8,-294.2,,3016.8,1024.6,51,7300,0,Household Products,Household and Personal Products,"New York, N.Y.",http://www.revloninc.com,0,2858.7,0.47287579288980675,0.5271242071101933
https://fortune.com/fortune500/2019/fossil-group/,847,Fossil Group,2541.5,-8.8,-3.5,,1575.2,680.6,72,10800,0,Apparel,Apparel,"Richardson, Texas",http://www.fossilgroup.com,0,2545.0,0.499655952029883,0.500344047970117
https://fortune.com/fortune500/2019/xilinx/,848,Xilinx,2539.0,8.1,512.4,-17.7,5055.7,32098.7,15,4014,0,Technology,Semiconductors and Other Electronic Components,"San Jose, Calif.",http://www.xilinx.com,0,2026.6,0.5561152970036797,0.44388470299632027
https://fortune.com/fortune500/2019/euronet-worldwide/,849,Euronet Worldwide,2536.6,12.6,232.9,48.5,3321.2,7396.3,46,7100,0,Business Services,Financial Data Services,"Leawood, Kans.",http://www.euronetworldwide.com,0,2303.7,0.5240584261306118,0.4759415738693883
https://fortune.com/fortune500/2019/cooper-cos/,850,Cooper Cos.,2532.8,18.4,139.9,-62.5,6112.8,14623.1,76,12000,0,Health Care,Medical Products and Equipment,"Pleasanton, Calif.",http://www.coopercos.com,0,2392.9,0.5142010272651603,0.4857989727348397
https://fortune.com/fortune500/2019/greenbrier-cos/,851,Greenbrier Cos.,2519.5,16.1,151.8,30.8,2465.5,1042.6,64,13400,0,Transportation,Transportation Equipment,"Lake Oswego, Ore.",http://www.gbrx.com,0,2367.7,0.515530365035194,0.484469634964806
https://fortune.com/fortune500/2019/gms/,852,GMS,2511.5,8.3,63.0,28.8,1454.5,613.4,19,4642,0,Wholesalers,Wholesalers: Diversified,"Tucker, Ga.",http://www.gms.com,0,2448.5,0.5063508064516129,0.4936491935483871
https://fortune.com/fortune500/2019/meredith/,853,Meredith,2509.4,46.5,99.4,-47.4,6727.2,2491.0,0,7708,0,Media,"Publishing, Printing","Des Moines, Iowa",http://www.meredith.com,0,2410.0,0.5101028580721226,0.4898971419278774
https://fortune.com/fortune500/2019/trinity-industries/,854,Trinity Industries,2509.1,-31.5,159.3,-77.3,7989.2,2897.6,221,11515,0,Transportation,Transportation Equipment,"Dallas, Texas",http://www.trin.net,0,2349.7999999999997,0.5163925991479553,0.4836074008520447
https://fortune.com/fortune500/2019/mueller-industries/,855,Mueller Industries,2507.9,10.7,104.5,22.0,1369.5,1774.6,33,5134,0,Industrials,Industrial Machinery,"Collierville, Tenn.",http://www.muellerindustries.com,0,2403.4,0.5106387310895282,0.48936126891047177
https://fortune.com/fortune500/2019/rh/,856,RH,2505.7,2.7,150.6,6810.0,1806.0,2108.2,9,4800,0,Retailing,Specialty Retailers: Other,"Corte Madera, Calif.",http://www.rh.com,0,2355.1,0.5154912771560237,0.48450872284397634
https://fortune.com/fortune500/2019/semgroup/,857,SemGroup,2503.3,20.2,-26.7,,5210.3,1166.7,78,880,0,Energy,Pipelines,"Tulsa, Okla.",http://www.semgroupcorp.com%20,0,2530.0,0.4973476645540699,0.5026523354459301
https://fortune.com/fortune500/2019/trueblue/,858,TrueBlue,2499.2,-0.4,65.8,18.6,1114.8,947.3,32,6700,0,Business Services,Temporary Help,"Tacoma, Wash.",http://www.trueblue.com,0,2433.3999999999996,0.5066699103920853,0.4933300896079147
https://fortune.com/fortune500/2019/helmerich-payne/,859,Helmerich & Payne,2487.3,37.8,482.7,,6214.9,6078.6,0,9771,0,Energy,"Oil and Gas Equipment, Services","Tulsa, Okla.",http://www.hpinc.com,0,2004.6000000000001,0.5537300474186869,0.446269952581313
https://fortune.com/fortune500/2019/j-crew-group/,860,J.Crew Group,2484.0,4.8,-120.1,,1221.7,0.0,3,9400,0,Retailing,Specialty Retailers: Apparel,"New York, N.Y.",http://www.jcrew.com,0,2604.1,0.488197952084275,0.5118020479157249
https://fortune.com/fortune500/2019/cypress-semiconductor/,861,Cypress Semiconductor,2483.8,6.7,354.6,,3693.2,5439.7,8,5846,0,Technology,Semiconductors and Other Electronic Components,"San Jose, Calif.",http://www.cypress.com,0,2129.2000000000003,0.5384348580099718,0.46156514199002824
https://fortune.com/fortune500/2019/idex/,862,IDEX,2483.7,8.6,410.6,21.7,3473.9,11501.0,17,7352,0,Industrials,Industrial Machinery,"Lake Forest, Ill.",http://www.idexcorp.com,0,2073.1,0.5450535463483146,0.45494645365168546
https://fortune.com/fortune500/2019/maxim-integrated-products/,863,Maxim Integrated Products,2480.1,8.0,467.3,-18.2,4451.6,14536.6,14,7149,0,Technology,Semiconductors and Other Electronic Components,"San Jose, Calif.",http://www.maximintegrated.com,0,2012.8,0.5520042734091567,0.44799572659084336
https://fortune.com/fortune500/2019/lci-industries/,864,LCI Industries,2475.8,15.3,148.6,11.8,1243.9,1910.0,57,10260,0,Motor Vehicles & Parts,Motor Vehicles and Parts,"Elkhart, Ind.",http://www.lci1.com,0,2327.2000000000003,0.5154694982302728,0.4845305017697273
https://fortune.com/fortune500/2019/catalent/,865,Catalent,2463.4,18.7,83.6,-23.9,4531.1,5911.2,71,10700,0,Health Care,Pharmaceuticals,"Somerset, N.J.",http://www.catalent.com,0,2379.8,0.508630657416584,0.4913693425834159
https://fortune.com/fortune500/2019/cleveland-cliffs/,866,Cleveland-Cliffs,2461.5,5.6,1128.1,207.4,3529.6,2902.8,1,2926,0,Energy,"Mining, Crude-Oil Production","Cleveland, Ohio",http://www.clevelandcliffs.com,0,1333.4,0.64863369258742,0.35136630741258007
https://fortune.com/fortune500/2019/werner-enterprises/,867,Werner Enterprises,2457.9,16.1,168.1,-17.1,2083.5,2407.2,62,12852,0,Transportation,"Trucking, Truck Leasing","Omaha, Neb.",http://www.werner.com,0,2289.8,0.5177033089706594,0.4822966910293405
https://fortune.com/fortune500/2019/texas-roadhouse/,868,Texas Roadhouse,2457.4,10.7,158.2,20.3,1469.3,4458.3,36,33955,0,"Hotels, Restaurants & Leisure",Food Services,"Louisville, Ky.",http://www.texasroadhouse.com,0,2299.2000000000003,0.5166295252911743,0.48337047470882566
https://fortune.com/fortune500/2019/arch-coal/,869,Arch Coal,2451.8,5.5,312.6,31.1,1887.1,1589.8,1,3822,0,Energy,"Mining, Crude-Oil Production","St. Louis, Mo.",http://www.archcoal.com,0,2139.2000000000003,0.534044870398606,0.46595512960139407
https://fortune.com/fortune500/2019/teleflex/,870,Teleflex,2448.4,14.1,200.8,31.6,6278.0,13920.9,52,15200,0,Health Care,Medical Products and Equipment,"Wayne, Pa.",http://www.teleflex.com,0,2247.6,0.5213798977853492,0.47862010221465073
https://fortune.com/fortune500/2019/echo-global-logistics/,871,Echo Global Logistics,2439.7,25.6,28.7,127.5,878.3,689.3,98,2595,0,Transportation,Transportation and Logistics,"Chicago, Ill.",http://www.echo.com,0,2411.0,0.5029583359102809,0.497041664089719
https://fortune.com/fortune500/2019/fleetcor-technologies/,872,FleetCor Technologies,2433.5,8.2,811.5,9.6,11202.5,21171.8,24,7580,0,Business Services,Financial Data Services,"Atlanta, Ga.",http://www.fleetcor.com,0,1622.0,0.6000493157440513,0.3999506842559487
https://fortune.com/fortune500/2019/party-city-holdco/,873,Party City Holdco,2427.5,2.4,123.3,-42.8,3642.3,743.7,17,15100,0,Retailing,Specialty Retailers: Other,"Elmsford, N.Y.",http://www.partycity.com,0,2304.2,0.5130291438595008,0.4869708561404992
https://fortune.com/fortune500/2019/carlyle-group/,874,Carlyle Group,2427.2,-34.0,116.5,-52.3,12914.2,1991.7,243,1650,0,Financials,Securities,"Washington, D.C.",http://www.carlyle.com,0,2310.7,0.5122944764558137,0.4877055235441862
https://fortune.com/fortune500/2019/waters/,875,Waters,2419.9,4.8,593.8,2823.5,3727.4,18000.4,3,7246,0,Technology,"Scientific,Photographic and Control Equipment","Milford, Mass.",http://www.waters.com,0,1826.1000000000001,0.5699246349505417,0.43007536504945837
https://fortune.com/fortune500/2019/curtiss-wright/,876,Curtiss-Wright,2411.8,6.2,275.7,28.3,3255.4,4853.8,9,9000,0,Aerospace & Defense,Aerospace and Defense,"Davidson, N.C.",http://www.curtisswright.com,0,2136.1000000000004,0.5303106928472482,0.46968930715275187
